dteday,cnt,casual,registered,temp,hum,windspeed,ma_7,ma_30
2012-06-01,4127,533,3594,0.6541666666666667,0.7554166666666666,0.2375625,6176.142857142857,6269.433333333333
2012-06-02,8120,2795,5325,0.5833333333333334,0.5491666666666667,0.1865625,6402.428571428572,6326.066666666667
2012-06-03,7641,2494,5147,0.6025,0.49333333333333335,0.1840875,6552.428571428572,6370.9
2012-06-04,6998,1071,5927,0.5975,0.4870833333333333,0.2848333333333333,6688.857142857143,6374.733333333334
2012-06-05,7001,968,6033,0.5408333333333334,0.6133333333333334,0.20957499999999998,6868.571428571428,6396.133333333333
2012-06-06,7055,1027,6028,0.5541666666666667,0.61125,0.077125,6897.142857142857,6422.2
2012-06-07,7494,1038,6456,0.6024999999999999,0.5670833333333333,0.15735000000000002,6919.428571428572,6481.066666666667
2012-06-08,7736,1488,6248,0.6491666666666667,0.4679166666666667,0.17538333333333334,7435.0,6581.7
2012-06-09,7498,2708,4790,0.7108333333333333,0.4370833333333333,0.14428749999999999,7346.142857142857,6612.566666666667
2012-06-10,6598,2224,4374,0.7266666666666667,0.5383333333333333,0.13372083333333332,7197.142857142857,6598.166666666667
2012-06-11,6664,1017,5647,0.7208333333333333,0.5879166666666666,0.2077125,7149.428571428572,6572.666666666667
2012-06-12,4972,477,4495,0.6533333333333333,0.8333333333333334,0.21454583333333332,6859.571428571428,6534.466666666666
2012-06-13,7421,1173,6248,0.6558333333333334,0.5820833333333333,0.34327916666666664,6911.857142857143,6687.066666666667
2012-06-14,7363,1180,6183,0.6483333333333333,0.5695833333333333,0.2537333333333333,6893.142857142857,6762.0
2012-06-15,7665,1563,6102,0.6391666666666667,0.5895833333333333,0.17661666666666667,6883.0,6770.033333333334
2012-06-16,7702,2963,4739,0.6316666666666667,0.5041666666666667,0.16666666666666666,6912.142857142857,6780.633333333333
2012-06-17,6978,2634,4344,0.5925,0.59875,0.14490416666666667,6966.428571428572,6758.6
2012-06-18,5099,653,4446,0.5683333333333334,0.7779166666666666,0.17474583333333335,6742.857142857143,6652.1
2012-06-19,6825,968,5857,0.6883333333333334,0.69,0.14801666666666666,7007.571428571428,6641.966666666666
2012-06-20,6211,872,5339,0.7825000000000001,0.5920833333333334,0.1138125,6834.714285714285,6703.7
2012-06-21,5905,778,5127,0.8058333333333333,0.5679166666666666,0.1187875,6626.428571428572,6698.1
2012-06-22,5823,964,4859,0.7775,0.57375,0.18284166666666668,6363.285714285715,6716.866666666667
2012-06-23,7458,2657,4801,0.7316666666666666,0.5345833333333333,0.17972083333333333,6328.428571428572,6739.8
2012-06-24,6891,2551,4340,0.7433333333333333,0.4791666666666667,0.145525,6316.0,6745.033333333334
2012-06-25,6779,1139,5640,0.7158333333333333,0.5041666666666667,0.30038333333333334,6556.0,6753.133333333333
2012-06-26,7442,1077,6365,0.6308333333333334,0.37333333333333335,0.3476416666666667,6644.142857142857,6781.5
2012-06-27,7335,1077,6258,0.6974999999999999,0.36000000000000004,0.27177500000000004,6804.714285714285,6824.566666666667
2012-06-28,6879,921,5958,0.7491666666666666,0.42250000000000004,0.17165,6943.857142857143,6862.433333333333
2012-06-29,5463,829,4634,0.8341666666666666,0.48875,0.16541666666666668,6892.428571428572,6816.033333333334
2012-06-30,5687,1455,4232,0.765,0.60125,0.16107083333333333,6639.428571428572,6761.0
2012-07-01,5531,1421,4110,0.8158333333333333,0.5187499999999999,0.16852916666666665,6445.142857142857,6807.8
2012-07-02,6227,904,5323,0.7816666666666666,0.44708333333333333,0.19526666666666667,6366.285714285715,6744.7
2012-07-03,6660,1052,5608,0.7808333333333333,0.4920833333333334,0.1262375,6254.571428571428,6712.0
2012-07-04,7403,2562,4841,0.7891666666666667,0.53875,0.13495,6264.285714285715,6725.5
2012-07-05,6241,1405,4836,0.8275,0.4579166666666667,0.19402916666666667,6173.142857142857,6700.166666666667
2012-07-06,6207,1366,4841,0.8283333333333333,0.45083333333333336,0.14614166666666667,6279.428571428572,6671.9
2012-07-07,4840,1448,3392,0.8616666666666667,0.4920833333333334,0.16355416666666667,6158.428571428572,6583.433333333333
2012-07-08,4672,1203,3469,0.8225000000000001,0.57375,0.12562916666666665,6035.714285714285,6481.3
2012-07-09,6569,998,5571,0.7108333333333333,0.6833333333333332,0.180975,6084.571428571428,6450.333333333333
2012-07-10,6290,954,5336,0.7208333333333333,0.6675,0.1517375,6031.714285714285,6440.066666666667
2012-07-11,7264,975,6289,0.7166666666666667,0.6333333333333333,0.15173333333333333,6011.857142857143,6460.066666666667
2012-07-12,7446,1032,6414,0.7158333333333333,0.5295833333333333,0.14677500000000002,6184.0,6542.533333333334
2012-07-13,7499,1511,5988,0.7316666666666666,0.48583333333333334,0.08084999999999999,6368.571428571428,6545.133333333333
2012-07-14,6969,2355,4614,0.7033333333333333,0.6991666666666667,0.14367916666666666,6672.714285714285,6532.0
2012-07-15,6031,1920,4111,0.7458333333333332,0.7179166666666666,0.16666666666666666,6866.857142857143,6477.533333333334
2012-07-16,6830,1088,5742,0.7633333333333333,0.645,0.1641875,6904.142857142857,6448.466666666666
2012-07-17,6786,921,5865,0.8183333333333334,0.5058333333333334,0.11442916666666668,6975.0,6442.066666666667
2012-07-18,5713,799,4914,0.7933333333333333,0.5770833333333333,0.13744166666666666,6753.428571428572,6462.533333333334
2012-07-19,6591,888,5703,0.77,0.6004166666666667,0.16542916666666665,6631.285714285715,6454.733333333334
2012-07-20,5870,747,5123,0.6658333333333334,0.8441666666666666,0.20896666666666666,6398.571428571428,6443.366666666667
2012-07-21,4459,1264,3195,0.5958333333333333,0.8654166666666666,0.21330000000000002,6040.0,6395.166666666667
2012-07-22,7410,2544,4866,0.6675,0.7625000000000001,0.09392083333333334,6237.0,6448.066666666667
2012-07-23,6966,1135,5831,0.7416666666666667,0.6941666666666667,0.13868333333333335,6256.428571428572,6431.666666666667
2012-07-24,7592,1140,6452,0.7508333333333334,0.655,0.2114541666666667,6371.571428571428,6455.033333333334
2012-07-25,8173,1383,6790,0.7241666666666666,0.45,0.1648,6723.0,6501.5
2012-07-26,6861,1036,5825,0.7766666666666667,0.5966666666666667,0.28481249999999997,6761.571428571428,6482.133333333333
2012-07-27,6904,1259,5645,0.7816666666666666,0.5945833333333334,0.15299166666666666,6909.285714285715,6467.766666666666
2012-07-28,6685,2234,4451,0.7558333333333334,0.6133333333333333,0.15735000000000002,7227.285714285715,6461.3
2012-07-29,6597,2153,4444,0.7216666666666667,0.62375,0.17039583333333333,7111.142857142857,6499.1
2012-07-30,7105,1040,6065,0.7308333333333333,0.6687500000000001,0.15361666666666665,7131.0,6546.366666666667
2012-07-31,7216,968,6248,0.7133333333333334,0.7041666666666666,0.16542500000000002,7077.285714285715,6602.533333333334
2012-08-01,7580,1074,6506,0.7174999999999999,0.6775000000000001,0.14117916666666666,6992.571428571428,6647.633333333333
2012-08-02,7261,983,6278,0.7525,0.6595833333333333,0.12935416666666666,7049.714285714285,6667.666666666667
2012-08-03,7175,1328,5847,0.7658333333333333,0.6425,0.2157916666666667,7088.428571428572,6660.066666666667
2012-08-04,6824,2345,4479,0.7933333333333333,0.6133333333333334,0.25745833333333334,7108.285714285715,6679.5
2012-08-05,5464,1707,3757,0.7691666666666667,0.6525,0.2904208333333333,6946.428571428572,6654.733333333334
2012-08-06,7013,1233,5780,0.7525,0.6541666666666667,0.12935416666666666,6933.285714285715,6727.166666666667
2012-08-07,7273,1278,5995,0.7358333333333333,0.70375,0.11690833333333334,6941.428571428572,6813.866666666667
2012-08-08,7534,1263,6271,0.75,0.6729166666666666,0.1107,6934.857142857143,6846.033333333334
2012-08-09,7286,1196,6090,0.7558333333333334,0.6204166666666667,0.1561,6938.428571428572,6879.233333333334
2012-08-10,5786,1065,4721,0.7158333333333333,0.7158333333333333,0.2388125,6740.0,6829.966666666666
2012-08-11,6299,2247,4052,0.6925,0.7329166666666667,0.20647916666666666,6665.0,6791.733333333334
2012-08-12,6544,2182,4362,0.7008333333333333,0.5304166666666666,0.12251250000000001,6819.285714285715,6759.9
2012-08-13,6883,1207,5676,0.7208333333333333,0.5454166666666667,0.1362125,6800.714285714285,6757.033333333334
2012-08-14,6784,1128,5656,0.7266666666666667,0.6866666666666666,0.16915833333333333,6730.857142857143,6782.133333333333
2012-08-15,7347,1198,6149,0.7066666666666667,0.6195833333333333,0.16977083333333334,6704.142857142857,6799.366666666667
2012-08-16,7605,1338,6267,0.7191666666666667,0.5191666666666667,0.14179583333333332,6749.714285714285,6826.666666666667
2012-08-17,7148,1483,5665,0.7233333333333333,0.5708333333333333,0.23135416666666667,6944.285714285715,6874.5
2012-08-18,7865,2827,5038,0.6783333333333333,0.6033333333333334,0.17786666666666665,7168.0,6916.966666666666
2012-08-19,4549,1208,3341,0.6358333333333334,0.7116666666666666,0.08645000000000001,6883.0,6872.933333333333
2012-08-20,6530,1026,5504,0.6358333333333334,0.7341666666666667,0.12997916666666667,6832.571428571428,6941.966666666666
2012-08-21,7006,1081,5925,0.6491666666666667,0.67375,0.07277083333333334,6864.285714285715,6928.5
2012-08-22,7375,1094,6281,0.6675,0.6770833333333334,0.07028333333333332,6868.285714285715,6942.133333333333
2012-08-23,7765,1363,6402,0.6958333333333333,0.6358333333333334,0.08459583333333333,6891.142857142857,6947.9
2012-08-24,7582,1325,6257,0.7025,0.615,0.07214583333333334,6953.142857142857,6928.2
2012-08-25,6053,1829,4224,0.6616666666666667,0.7129166666666666,0.24440833333333334,6694.285714285715,6901.266666666666
2012-08-26,5255,1483,3772,0.6533333333333333,0.8458333333333333,0.22885833333333336,6795.142857142857,6846.3
2012-08-27,6917,989,5928,0.7033333333333333,0.7304166666666667,0.12873333333333334,6850.428571428572,6854.033333333334
2012-08-28,7040,935,6105,0.7283333333333334,0.62,0.190925,6855.285714285715,6868.8
2012-08-29,7697,1177,6520,0.685,0.5520833333333334,0.11256250000000001,6901.285714285715,6888.533333333334
2012-08-30,7713,1172,6541,0.7066666666666667,0.5904166666666667,0.07711666666666667,6893.857142857143,6905.1
2012-08-31,7350,1433,5917,0.7641666666666667,0.5875,0.16853333333333334,6860.714285714285,6897.433333333333
2012-09-01,6140,2352,3788,0.7533333333333333,0.6383333333333333,0.1131875,6873.142857142857,6860.066666666667
2012-09-02,5810,2613,3197,0.6966666666666667,0.815,0.06407083333333334,6952.428571428572,6814.566666666667
2012-09-03,6034,1965,4069,0.7075,0.7908333333333334,0.15112083333333334,6826.285714285715,6788.233333333334
2012-09-04,6864,867,5997,0.7258333333333334,0.755,0.2363208333333333,6801.142857142857,6834.9
2012-09-05,7112,832,6280,0.7366666666666667,0.74125,0.18780833333333333,6717.571428571428,6838.2
2012-09-06,6203,611,5592,0.6966666666666667,0.8104166666666667,0.14242083333333333,6501.857142857143,6802.533333333334
2012-09-07,7504,1045,6459,0.7033333333333333,0.7362500000000001,0.17164583333333336,6523.857142857143,6801.533333333334
2012-09-08,5976,1557,4419,0.6591666666666667,0.7991666666666667,0.28110416666666665,6500.428571428572,6757.866666666667
2012-09-09,8227,2570,5657,0.61,0.5475,0.22449583333333334,6845.714285714285,6839.233333333334
2012-09-10,7525,1118,6407,0.5833333333333334,0.50375,0.2587125,7058.714285714285,6880.1
2012-09-11,7767,1070,6697,0.5775,0.52,0.09205416666666666,7187.714285714285,6920.866666666667
2012-09-12,7870,1050,6820,0.5991666666666667,0.5770833333333333,0.13184583333333333,7296.0,6953.766666666666
2012-09-13,7804,1054,6750,0.6124999999999999,0.6370833333333333,0.08272083333333334,7524.714285714285,6987.766666666666
2012-09-14,8009,1379,6630,0.6333333333333334,0.6725,0.10386250000000001,7596.857142857143,7009.833333333333
2012-09-15,8714,3160,5554,0.6083333333333333,0.5016666666666666,0.24752083333333333,7988.0,7046.8
2012-09-16,7333,2166,5167,0.58,0.57,0.09018333333333334,7860.285714285715,7052.966666666666
2012-09-17,6869,1022,5847,0.5808333333333333,0.7345833333333333,0.15174166666666666,7766.571428571428,7019.766666666666
2012-09-18,4073,371,3702,0.6233333333333334,0.8725,0.3575875,7238.857142857143,7003.9
2012-09-19,7591,788,6803,0.5525,0.5366666666666667,0.215175,7199.0,7039.266666666666
2012-09-20,7720,939,6781,0.5466666666666667,0.6183333333333333,0.11816666666666666,7187.0,7063.066666666667
2012-09-21,8167,1250,6917,0.5991666666666667,0.6687500000000001,0.15422916666666667,7209.571428571428,7089.466666666666
2012-09-22,8395,2512,5883,0.65,0.6466666666666666,0.28358333333333335,7164.0,7110.466666666666
2012-09-23,7907,2454,5453,0.5291666666666667,0.46708333333333335,0.22325833333333334,7246.0,7121.3
2012-09-24,7436,1001,6435,0.5141666666666667,0.49291666666666667,0.14240416666666667,7327.0,7167.4
2012-09-25,7538,845,6693,0.5499999999999999,0.57,0.23632083333333334,7822.0,7243.5
2012-09-26,7733,787,6946,0.635,0.6308333333333334,0.24439999999999998,7842.285714285715,7270.7
2012-09-27,7393,751,6642,0.65,0.6908333333333333,0.13434166666666666,7795.571428571428,7282.466666666666
2012-09-28,7415,1045,6370,0.6191666666666666,0.69,0.16417916666666665,7688.142857142857,7273.066666666667
2012-09-29,8555,2589,5966,0.5425,0.5429166666666667,0.2276041666666667,7711.0,7301.133333333333
2012-09-30,6889,2015,4874,0.5266666666666667,0.5833333333333334,0.13495833333333332,7565.571428571428,7285.766666666666
2012-10-01,6778,763,6015,0.5208333333333334,0.6491666666666667,0.09080416666666667,7471.571428571428,7307.033333333334
2012-10-02,4639,315,4324,0.5908333333333333,0.8716666666666666,0.104475,7057.428571428572,7268.0
2012-10-03,7572,728,6844,0.6575,0.7937500000000001,0.06654583333333333,7034.428571428572,7319.266666666666
2012-10-04,7328,891,6437,0.6575,0.7229166666666668,0.11754583333333334,7025.142857142857,7334.733333333334
2012-10-05,8156,1516,6640,0.615,0.6275000000000001,0.10635,7131.0,7369.533333333334
2012-10-06,7965,3031,4934,0.5541666666666667,0.6641666666666667,0.268025,7046.714285714285,7428.266666666666
2012-10-07,3510,781,2729,0.41583333333333333,0.7083333333333334,0.1411625,6564.0,7295.133333333333
2012-10-08,5478,874,4604,0.3833333333333333,0.7095833333333333,0.18967916666666665,6378.285714285715,7278.533333333334
2012-10-09,6392,601,5791,0.4466666666666667,0.7616666666666667,0.1903,6628.714285714285,7217.366666666667
2012-10-10,7691,780,6911,0.5141666666666667,0.6308333333333334,0.18782083333333333,6645.714285714285,7222.9
2012-10-11,7570,834,6736,0.435,0.4633333333333333,0.18159583333333332,6680.285714285715,7216.333333333333
2012-10-12,7282,1060,6222,0.4375,0.5391666666666667,0.23509166666666667,6555.428571428572,7196.733333333334
2012-10-13,7109,2252,4857,0.3933333333333333,0.4945833333333333,0.14614166666666667,6433.142857142857,7173.566666666667
2012-10-14,6639,2080,4559,0.5216666666666666,0.6404166666666666,0.2786125,6880.142857142857,7127.9
2012-10-15,5875,760,5115,0.5616666666666666,0.7075,0.2960375,6936.857142857143,7033.266666666666
2012-10-16,7534,922,6612,0.4683333333333333,0.5583333333333333,0.18222083333333336,7100.0,7039.966666666666
2012-10-17,7461,979,6482,0.4558333333333333,0.6929166666666666,0.10137083333333334,7067.142857142857,7059.7
2012-10-18,7509,1008,6501,0.5225000000000001,0.7283333333333334,0.2369375,7058.428571428572,7174.233333333334
2012-10-19,5424,753,4671,0.5633333333333334,0.815,0.13495416666666668,6793.0,7102.0
2012-10-20,8090,2806,5284,0.4841666666666667,0.5729166666666666,0.1175375,6933.142857142857,7114.333333333333
2012-10-21,6824,2132,4692,0.46416666666666667,0.51,0.16605416666666667,6959.571428571428,7069.566666666667
2012-10-22,7058,830,6228,0.4875,0.5683333333333334,0.08148333333333334,7128.571428571428,7025.0
2012-10-23,7466,841,6625,0.5441666666666667,0.6416666666666667,0.09454583333333333,7118.857142857143,7010.3
2012-10-24,7693,795,6898,0.5875,0.63625,0.07277916666666666,7152.0,7018.866666666667
2012-10-25,7359,875,6484,0.55,0.8004166666666667,0.124375,7130.571428571428,7012.9
2012-10-26,7444,1182,6262,0.5458333333333333,0.8070833333333334,0.13246666666666668,7419.142857142857,7003.266666666666
2012-10-27,7852,2643,5209,0.53,0.7200000000000001,0.23569166666666666,7385.142857142857,7018.566666666667
2012-10-28,4459,998,3461,0.4775,0.6945833333333332,0.39800833333333335,7047.285714285715,6920.033333333334
2012-10-29,22,2,20,0.44,0.88,0.3582,6042.142857142857,6635.6
2012-10-30,1096,87,1009,0.3181818181818182,0.8254545454545454,0.21300909090909093,5132.142857142857,6442.5
2012-10-31,5566,419,5147,0.3575,0.6666666666666666,0.16666666666666666,4828.285714285715,6402.1
2012-11-01,5986,466,5520,0.3658333333333333,0.5816666666666667,0.15734583333333332,4632.142857142857,6447.0
2012-11-02,5847,618,5229,0.355,0.5220833333333333,0.266175,4404.0,6389.5
2012-11-03,5138,1029,4109,0.3433333333333333,0.49124999999999996,0.27052916666666665,4016.285714285714,6316.5
2012-11-04,5107,1201,3906,0.32583333333333336,0.5329166666666667,0.17910833333333334,4108.857142857143,6214.866666666667
2012-11-05,5259,378,4881,0.31916666666666665,0.4941666666666667,0.236325,4857.0,6124.666666666667
2012-11-06,5686,466,5220,0.2808333333333333,0.5670833333333333,0.1735125,5512.714285714285,6197.2
2012-11-07,5035,326,4709,0.29583333333333334,0.5475,0.30410833333333337,5436.857142857143,6182.433333333333
2012-11-08,5315,340,4975,0.3521739130434782,0.3334782608695652,0.34783478260869566,5341.0,6146.533333333334
2012-11-09,5992,709,5283,0.36166666666666664,0.5408333333333334,0.21455833333333332,5361.714285714285,6089.9
2012-11-10,6536,2090,4446,0.38916666666666666,0.6454166666666666,0.05784583333333334,5561.428571428572,6055.433333333333
2012-11-11,6852,2290,4562,0.42083333333333334,0.6591666666666667,0.1275,5810.714285714285,6041.1
2012-11-12,6269,1097,5172,0.48500000000000004,0.7416666666666667,0.17351666666666665,5955.0,6013.1
2012-11-13,4094,327,3767,0.3433333333333333,0.6629166666666667,0.3420458333333333,5727.571428571428,5928.266666666666
2012-11-14,5495,373,5122,0.2891666666666667,0.5520833333333334,0.19962500000000002,5793.285714285715,5915.6
2012-11-15,5445,320,5125,0.32166666666666666,0.6204166666666667,0.1529875,5811.857142857143,5845.966666666666
2012-11-16,5698,484,5214,0.345,0.5245833333333333,0.17102499999999998,5769.857142857143,5787.2
2012-11-17,5629,1313,4316,0.325,0.5454166666666667,0.1797291666666667,5640.285714285715,5724.533333333334
2012-11-18,4669,922,3747,0.3425,0.6929166666666666,0.2276125,5328.428571428572,5699.366666666667
2012-11-19,5499,449,5050,0.38083333333333336,0.6233333333333334,0.23506666666666665,5218.428571428572,5613.0
2012-11-20,5634,534,5100,0.3741666666666667,0.685,0.082725,5438.428571428572,5573.333333333333
2012-11-21,5146,615,4531,0.35333333333333333,0.61375,0.10324583333333333,5388.571428571428,5509.6
2012-11-22,2425,955,1470,0.34,0.5804166666666667,0.05287083333333333,4957.142857142857,5341.566666666667
2012-11-23,3910,1603,2307,0.36833333333333335,0.56875,0.14802083333333335,4701.714285714285,5215.466666666666
2012-11-24,2277,532,1745,0.2783333333333333,0.4045833333333333,0.3768708333333333,4222.857142857143,5046.066666666667
2012-11-25,2424,309,2115,0.24583333333333335,0.4683333333333333,0.1505,3902.1428571428573,4878.733333333334
2012-11-26,5087,337,4750,0.31333333333333335,0.5354166666666667,0.04665,3843.285714285714,4786.566666666667
2012-11-27,3959,123,3836,0.2916666666666667,0.7866666666666666,0.2375625,3604.0,4769.9
2012-11-28,5260,198,5062,0.2966666666666667,0.50625,0.21082083333333335,3620.285714285714,4944.5
2012-11-29,5323,243,5080,0.2808695652173913,0.5556521739130434,0.11552173913043479,4034.285714285714,5085.4
2012-11-30,5668,362,5306,0.29833333333333334,0.6495833333333333,0.05847083333333333,4285.428571428572,5088.8
2012-12-01,5191,951,4240,0.29833333333333334,0.8066666666666666,0.05970416666666667,4701.714285714285,5062.3
2012-12-02,4649,892,3757,0.3475,0.8233333333333334,0.12437916666666667,5019.571428571428,5022.366666666667
2012-12-03,6234,555,5679,0.45249999999999996,0.7675000000000001,0.08272083333333334,5183.428571428572,5058.9
2012-12-04,6606,551,6055,0.47583333333333333,0.73375,0.17412916666666667,5561.571428571428,5108.866666666667
2012-12-05,5729,331,5398,0.4383333333333333,0.48500000000000004,0.32402083333333337,5628.571428571428,5124.533333333334
2012-12-06,5375,340,5035,0.2558333333333333,0.50875,0.17475416666666665,5636.0,5114.166666666667
2012-12-07,5008,349,4659,0.32083333333333336,0.7641666666666667,0.1306,5541.714285714285,5113.266666666666
2012-12-08,5582,1153,4429,0.38166666666666665,0.91125,0.10137916666666667,5597.571428571428,5122.166666666667
2012-12-09,3228,441,2787,0.3841666666666667,0.9054166666666666,0.157975,5394.571428571428,5030.033333333334
2012-12-10,5170,329,4841,0.43583333333333335,0.9249999999999999,0.19030833333333333,5242.571428571428,4984.5
2012-12-11,5501,282,5219,0.35333333333333333,0.5966666666666667,0.2960375,5084.714285714285,4939.466666666666
2012-12-12,5319,310,5009,0.29750000000000004,0.5383333333333333,0.16293749999999999,5026.142857142857,4907.8
2012-12-13,5532,425,5107,0.29583333333333334,0.48583333333333334,0.17412916666666667,5048.571428571428,4955.733333333334
2012-12-14,5611,429,5182,0.2816666666666667,0.6429166666666667,0.13122916666666667,5134.714285714285,4959.6
2012-12-15,5047,767,4280,0.32416666666666666,0.6504166666666666,0.10635,5058.285714285715,4946.333333333333
2012-12-16,3786,538,3248,0.3625,0.83875,0.10074166666666667,5138.0,4882.6
2012-12-17,4585,212,4373,0.3933333333333333,0.9070833333333334,0.09825833333333334,5054.428571428572,4847.8
2012-12-18,5557,433,5124,0.41083333333333333,0.66625,0.22140416666666665,5062.428571428572,4877.4
2012-12-19,5267,333,4934,0.3325,0.6254166666666666,0.18409166666666665,5055.0,4869.666666666667
2012-12-20,4128,314,3814,0.33,0.6679166666666667,0.1324625,4854.428571428572,4819.466666666666
2012-12-21,3623,221,3402,0.32666666666666666,0.5566666666666666,0.37438333333333335,4570.428571428572,4768.7
2012-12-22,1749,205,1544,0.2658333333333333,0.44125,0.4073458333333333,4099.285714285715,4746.166666666667
2012-12-23,1787,408,1379,0.24583333333333335,0.5154166666666666,0.13308333333333333,3813.714285714286,4675.4
2012-12-24,920,174,746,0.23130434782608697,0.7913043478260869,0.0772304347826087,3290.1428571428573,4630.166666666667
2012-12-25,1013,440,573,0.29130434782608694,0.7347826086956522,0.16872608695652175,2641.0,4583.133333333333
2012-12-26,441,9,432,0.24333333333333332,0.8233333333333334,0.31654583333333336,1951.5714285714287,4428.266666666666
2012-12-27,2114,247,1867,0.25416666666666665,0.6529166666666667,0.35013333333333335,1663.857142857143,4366.766666666666
2012-12-28,3095,644,2451,0.25333333333333335,0.59,0.15547083333333334,1588.4285714285713,4294.6
2012-12-29,1341,159,1182,0.25333333333333335,0.7529166666666667,0.12438333333333333,1530.142857142857,4161.866666666667
2012-12-30,1796,364,1432,0.25583333333333336,0.48333333333333334,0.35075416666666664,1531.4285714285713,4032.8
2012-12-31,2729,439,2290,0.21583333333333332,0.5775,0.15484583333333332,1789.857142857143,3950.733333333333
